product_key,portfolio_key,product_label,product_name,pack_name,corporation_name,corporation_group,atc4_raw,atc4_code,atc4_description,molecule_list,molecule_count,is_combo_molecule,protection_current,international_prescription
374,262,BISOPROLOL KERN,BISOPROLOL KERN,TABL 5MG 30,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
375,262,BISOPROLOL KERN,BISOPROLOL KERN,TABL 5MG 60,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
376,263,CARVEDILOL KERN,CARVEDILOL KERN,TABL REC EC 6.25MG,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
377,263,CARVEDILOL KERN,CARVEDILOL KERN,TABL RECUB 25MG,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
378,263,CARVEDILOL KERN,CARVEDILOL KERN,TABL RECUB 25MG 28,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
379,263,CARVEDILOL KERN,CARVEDILOL KERN,TABL RECUB 6.25MG 28,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
380,264,NEBIVOLOL KERN PH,NEBIVOLOL KERN PH,TABL 5MG,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
381,265,PROPRANOLOL KERN,PROPRANOLOL KERN,TABL RECUB 10MG,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",PROPRANOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
382,265,PROPRANOLOL KERN,PROPRANOLOL KERN,TABL RECUB 10MG 50,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",PROPRANOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
383,265,PROPRANOLOL KERN,PROPRANOLOL KERN,TABL RECUB 40MG,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",PROPRANOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
384,265,PROPRANOLOL KERN,PROPRANOLOL KERN,TABL RECUB 40MG 50,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",PROPRANOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
385,266,TRANDATE,TRANDATE,AMP. 100MG 20ML,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",LABETALOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
386,266,TRANDATE,TRANDATE,TABL 100MG,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",LABETALOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
387,266,TRANDATE,TRANDATE,TABL 100MG 30,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",LABETALOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
388,266,TRANDATE,TRANDATE,TABL 200MG,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",LABETALOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
389,266,TRANDATE,TRANDATE,TABL 200MG 30,KERN PHARMA,KERN PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",LABETALOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
390,267,BISOPROLOL KRKA,BISOPROLOL KRKA,TABL RECUB 10MG 28,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
391,267,BISOPROLOL KRKA,BISOPROLOL KRKA,TABL RECUB 10MG 30,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
392,267,BISOPROLOL KRKA,BISOPROLOL KRKA,TABL RECUB 10MG 60,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
393,267,BISOPROLOL KRKA,BISOPROLOL KRKA,TABL RECUB 2.50MG 28,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
394,267,BISOPROLOL KRKA,BISOPROLOL KRKA,TABL RECUB 5MG 28,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
395,267,BISOPROLOL KRKA,BISOPROLOL KRKA,TABL RECUB 5MG 30,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
396,267,BISOPROLOL KRKA,BISOPROLOL KRKA,TABL RECUB 5MG 60,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
397,268,BISOPROLOLO KRK,BISOPROLOLO KRK,COMPR RIV. 10MG,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
398,268,BISOPROLOLO KRK,BISOPROLOLO KRK,COMPR RIV. 10MG 28,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
399,268,BISOPROLOLO KRK,BISOPROLOLO KRK,COMPR RIV. 2.5MG,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
400,268,BISOPROLOLO KRK,BISOPROLOLO KRK,COMPR RIV. 2.5MG 28,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
401,268,BISOPROLOLO KRK,BISOPROLOLO KRK,COMPR RIV. 5MG,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
402,268,BISOPROLOLO KRK,BISOPROLOLO KRK,COMPR RIV. 5MG 28,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
403,269,CARVEDILOL KRKA,CARVEDILOL KRKA,TABL 25MG 28,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
404,269,CARVEDILOL KRKA,CARVEDILOL KRKA,TABL 6.25MG,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
405,269,CARVEDILOL KRKA,CARVEDILOL KRKA,TABL 6.25MG 28,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
406,270,METAZERO XR,METAZERO XR,PR.CAPS 190MG 30,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
407,270,METAZERO XR,METAZERO XR,PR.CAPS 23.7MG 30,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
408,270,METAZERO XR,METAZERO XR,PR.CAPS 47.5MG 30,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
409,270,METAZERO XR,METAZERO XR,PR.CAPS 95MG 30,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
410,271,METOPROLOL KRKA,METOPROLOL KRKA,TABL LIB PRO 100MG,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
411,271,METOPROLOL KRKA,METOPROLOL KRKA,TABL LIB PRO 100MG 30,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
412,272,NEBIVOLOL KRKA,NEBIVOLOL KRKA,TABL 5MG 28,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
413,273,NEBIVOLOLO KRK,NEBIVOLOLO KRK,COMPR 5MG,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
414,273,NEBIVOLOLO KRK,NEBIVOLOLO KRK,COMPR 5MG 28,KRKA,KRKA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
415,274,KERLONE,KERLONE,TABS 20MG 14,LAVIPHARM,LAVIPHARM,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BETAXOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
416,275,CONGESCOR ME2,CONGESCOR    ME2>>,COMPR RIV.SP 2.5MG 28,MEDIFARM        >>,MEDIFARM,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
417,275,CONGESCOR ME2,CONGESCOR    ME2>>,COMPR RIV.SP 5MG 28,MEDIFARM        >>,MEDIFARM,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
418,276,LOBIVON ME2,LOBIVON      ME2>>,CPR DIV GR 5MG 28,MEDIFARM        >>,MEDIFARM,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
419,277,LOBIVON M23,LOBIVON      M23>>,TABL 5MG 28,MELYFARMA       >>,MELYFARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
420,278,HYPOLOC,HYPOLOC,TABS 5MG 28,MENARINI,MENARINI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
421,279,LOBIVON,LOBIVON,CPR DIV 5MG,MENARINI,MENARINI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
422,279,LOBIVON,LOBIVON,CPR DIV 5MG 28,MENARINI,MENARINI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
423,279,LOBIVON,LOBIVON,TABL 5MG,MENARINI,MENARINI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
424,279,LOBIVON,LOBIVON,TABL 5MG 28,MENARINI,MENARINI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
425,279,LOBIVON,LOBIVON,TABS 5MG 28,MENARINI,MENARINI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
426,280,NEBILOX,NEBILOX,CPR DIV 5MG,MENARINI,MENARINI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
427,280,NEBILOX,NEBILOX,CPR DIV 5MG 28,MENARINI,MENARINI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
428,281,NOBISTAR,NOBISTAR,COMP 5MG,MENARINI,MENARINI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
429,281,NOBISTAR,NOBISTAR,COMP 5MG 28,MENARINI,MENARINI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
430,282,SILOSTAR,SILOSTAR,TABL 5MG 28,MENARINI,MENARINI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
431,283,CONCOR,CONCOR,C.TAB 10MG 30,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
432,283,CONCOR,CONCOR,C.TAB 5MG 30,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
433,284,CONGESCOR,CONGESCOR,COMPR RIV. 1.25MG,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
434,284,CONGESCOR,CONGESCOR,COMPR RIV. 1.25MG 28,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
435,284,CONGESCOR,CONGESCOR,COMPR RIV. 10MG,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
436,284,CONGESCOR,CONGESCOR,COMPR RIV. 10MG 28,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
437,284,CONGESCOR,CONGESCOR,COMPR RIV. 2.5MG,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
438,284,CONGESCOR,CONGESCOR,COMPR RIV. 2.5MG 28,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
439,284,CONGESCOR,CONGESCOR,COMPR RIV. 3.75MG,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
440,284,CONGESCOR,CONGESCOR,COMPR RIV. 3.75MG 28,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
441,284,CONGESCOR,CONGESCOR,COMPR RIV. 5MG,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
442,284,CONGESCOR,CONGESCOR,COMPR RIV. 5MG 28,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
443,284,CONGESCOR,CONGESCOR,COMPR RIV. 7.5MG,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
444,284,CONGESCOR,CONGESCOR,COMPR RIV. 7.5MG 28,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
445,285,EMCONCOR,EMCONCOR,F.C.TABS 2.50MG 30,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
446,285,EMCONCOR,EMCONCOR,F.C.TABS 5MG 30,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
447,285,EMCONCOR,EMCONCOR,TABL 10MG 60,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
448,285,EMCONCOR,EMCONCOR,TABL 5MG 60,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
449,285,EMCONCOR,EMCONCOR,TABL EC 10MG,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
450,285,EMCONCOR,EMCONCOR,TABL EC 5MG,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
451,286,EMCONCOR COR,EMCONCOR COR,TABL REC EC 2.50MG,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
452,286,EMCONCOR COR,EMCONCOR COR,TABL RECUB 2.50MG 28,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
453,286,EMCONCOR COR,EMCONCOR COR,TABL RECUB 5MG 28,MERCK KGAA,MERCK KGAA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
454,287,OMERIA,OMERIA,COMPR DIV 25MG,NEOPHARMED GENTILI,NEOPHARMED GENTILI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
455,287,OMERIA,OMERIA,COMPR DIV 25MG 30,NEOPHARMED GENTILI,NEOPHARMED GENTILI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
456,287,OMERIA,OMERIA,COMPR DIV 6.25MG,NEOPHARMED GENTILI,NEOPHARMED GENTILI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
457,287,OMERIA,OMERIA,COMPR DIV 6.25MG 28,NEOPHARMED GENTILI,NEOPHARMED GENTILI,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
458,288,CONGESCOR NEW,CONGESCOR    NEW>>,COMPR RIV.SP 2.5MG 28,NEW PHARMASHOP  >>,NEW PHARMASHOP,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
459,289,ATENOLOL NORMON,ATENOLOL NORMON,TABL 100MG 30,NORMON,NORMON,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
460,289,ATENOLOL NORMON,ATENOLOL NORMON,TABL 100MG 60,NORMON,NORMON,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
461,289,ATENOLOL NORMON,ATENOLOL NORMON,TABL 50MG 30,NORMON,NORMON,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
462,289,ATENOLOL NORMON,ATENOLOL NORMON,TABL 50MG 60,NORMON,NORMON,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
463,289,ATENOLOL NORMON,ATENOLOL NORMON,TABL EC 100MG,NORMON,NORMON,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
464,289,ATENOLOL NORMON,ATENOLOL NORMON,TABL EC 50MG,NORMON,NORMON,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
465,290,BISOPROLOL NORMON,BISOPROLOL NORMON,TABL REC EC 10MG,NORMON,NORMON,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
466,290,BISOPROLOL NORMON,BISOPROLOL NORMON,TABL REC EC 2.50MG,NORMON,NORMON,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
467,290,BISOPROLOL NORMON,BISOPROLOL NORMON,TABL REC EC 5MG,NORMON,NORMON,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
468,290,BISOPROLOL NORMON,BISOPROLOL NORMON,TABL RECUB 1.25MG,NORMON,NORMON,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
469,290,BISOPROLOL NORMON,BISOPROLOL NORMON,TABL RECUB 1.25MG 20,NORMON,NORMON,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
